Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,CloudBurst Today,CloudBurstTomorrow,CloudBurstTodayBinary,WindDir9am_sin,WindDir9am_cos,WindDir3pm_sin,WindDir3pm_cos
26-06-2010,Albury,6.2,12.1,10.2,1.685,,WNW,35,4,4,86,71,1020.5,1020.5,70,80,7.6,11.1,Yes,No,1,-0.923879533,0.382683432,0,1
27-06-2010,Albury,0.6,11.9,0.2,1.296,,W,22,2,11,99,54,1024.3,1021.8,10,20,2.8,11.5,No,No,0,-0.707106781,-0.707106781,-0.707106781,0.707106781
28-06-2010,Albury,-0.6,8.3,0,1.355,,NNW,52,7,9,99,70,1022.7,1020.3,80,70,2.3,8.2,No,No,0,0.707106781,-0.707106781,-0.923879533,-0.382683432
29-06-2010,Albury,2.3,9.4,0,1.802,,N,20,9,13,71,57,1021.2,1019.4,80,80,6.5,9.1,No,No,0,0.923879533,0.382683432,0,1
30-06-2010,Albury,5.1,9.8,0.2,1.682,,N,24,6,9,81,78,1020.7,1019.6,80,80,6.3,8.8,No,Yes,0,0.382683432,-0.923879533,-0.382683432,0.923879533
01-07-2010,Albury,3.2,11.9,1.2,1.05,,NNE,13,0,6,99,67,1025.2,1024.3,70,70,5.5,10.4,Yes,No,1,0,1,-0.707106781,-0.707106781
02-07-2010,Albury,0.2,10.9,0.2,1,,ESE,19,2,7,99,70,1027.6,1024,80,40,3.2,10.2,No,No,0,1.22E-16,-1,0.382683432,-0.923879533
05-07-2010,Albury,1.8,12.1,0.2,1.079,,SE,22,7,0,99,70,1027.5,1022.8,80,30,2.4,11.7,No,Yes,0,0.382683432,-0.923879533,0.707106781,-0.707106781
11-07-2010,Albury,5,15.4,13.4,2.597,,N,28,4,11,99,62,1020.6,1019.6,80,10,11.8,15.2,Yes,No,1,-1,-1.84E-16,-0.707106781,0.707106781
13-07-2010,Albury,3.5,16.3,0,1.079,,WNW,59,7,13,98,93,1016.8,1008.9,80,80,6.2,12,No,Yes,0,-0.707106781,0.707106781,1,6.12E-17
14-07-2010,Albury,6.2,10,21.4,2.49,,NW,57,24,19,82,91,1009.2,1008.7,80,80,8.5,9.1,Yes,Yes,1,-0.707106781,0.707106781,-0.707106781,0.707106781
16-07-2010,Albury,0.6,13.1,0,1.173,,ENE,48,2,2,99,56,1028.7,1026.3,80,20,2.9,13,No,No,0,0.382683432,0.923879533,-0.382683432,0.923879533
17-07-2010,Albury,-0.4,11.5,0,1.001,,E,15,6,0,99,69,1029.2,1025.9,80,40,2.8,10.8,No,No,0,0.923879533,-0.382683432,0.707106781,-0.707106781
19-07-2010,Albury,5,13.5,1.6,1.447,,NW,20,4,4,99,61,1018.8,1017.8,80,80,7.7,13.4,Yes,No,1,1.22E-16,-1,1.22E-16,-1
20-07-2010,Albury,0.5,11.6,0.2,1.078,,WNW,19,7,11,99,62,1025.4,1024,80,10,3.1,11.5,No,No,0,0.382683432,-0.923879533,-0.923879533,0.382683432
22-07-2010,Albury,-0.5,13.8,0,1.205,,SW,19,0,11,89,51,1032.7,1030.7,70,10,4,12.4,No,No,0,0,1,-0.707106781,-0.707106781
29-07-2010,Albury,5.8,14.8,6.2,1.406,,NW,20,0,9,99,80,1018.5,1014.9,80,80,10.3,14,Yes,No,1,0,1,-0.923879533,-0.382683432
30-07-2010,Albury,8.9,14.9,0,1.956,,NNE,30,2,13,91,86,1015.5,1013.5,80,80,11.1,14.1,No,Yes,0,0.923879533,0.382683432,0,1
31-07-2010,Albury,7.5,12.3,2.2,1.915,,W,30,4,19,100,85,1013.7,1015.6,80,80,11.1,11.6,Yes,Yes,1,-0.923879533,-0.382683432,-0.707106781,0.707106781
01-08-2010,Albury,7.5,10.1,4.2,2.046,,WNW,41,20,11,86,93,1016.3,1014.6,80,80,9.3,7.3,Yes,Yes,1,0,1,-0.923879533,-0.382683432
02-08-2010,Albury,5.4,14.7,18.6,2.209,,W,39,15,19,85,56,1019.5,1018.7,40,80,7.8,13.7,Yes,No,1,-1,-1.84E-16,-0.923879533,-0.382683432
04-08-2010,Albury,1.2,9.6,0,1.449,,E,39,0,7,94,71,1019.8,1017,80,80,5.5,9.2,No,,0,0,1,0,1
06-08-2010,Albury,0.7,12.6,0.2,1.339,,NW,22,6,13,99,59,1024.5,1022.8,80,10,3.2,12.2,No,No,0,0.707106781,-0.707106781,-0.923879533,0.382683432
10-08-2010,Albury,4.4,16,7.2,1.743,,NNW,41,9,15,86,77,1013.9,1008.7,80,80,9.7,15.2,Yes,Yes,1,1,6.12E-17,0,1
11-08-2010,Albury,7.2,10.4,8.2,1.305,,NNE,33,11,13,96,85,1006.2,1000.1,80,80,7.7,10,Yes,Yes,1,0.707106781,0.707106781,0,1
13-08-2010,Albury,1.6,15,0,1.565,,W,20,0,9,99,56,1016.7,1013.5,80,10,6.5,14.5,No,No,0,0,1,-0.707106781,-0.707106781
15-08-2010,Albury,7.2,12.1,1.8,2.197,,WNW,46,11,13,83,94,1004.5,1004.4,80,80,10.7,10.9,Yes,Yes,1,0.382683432,0.923879533,0,1
16-08-2010,Albury,6.4,11.8,10.2,1.674,,W,56,17,24,94,65,1013.8,1013.8,80,60,7.7,11.3,Yes,Yes,1,0,1,-1,-1.84E-16
18-08-2010,Albury,1.3,11.8,0.2,1.537,,ENE,31,0,20,92,86,1016.9,1006.3,40,80,5,8.7,No,Yes,0,0,1,0.707106781,0.707106781
19-08-2010,Albury,5,15.1,15.4,4.313,,NW,57,15,30,85,56,1008.2,1007.8,80,60,11.6,14.5,Yes,Yes,1,-0.382683432,0.923879533,-0.707106781,0.707106781
20-08-2010,Albury,4.5,11.7,2,2.608,,W,46,20,30,82,58,1015.7,1014.8,40,50,6.4,10.4,Yes,No,1,-0.923879533,0.382683432,-0.923879533,0.382683432
21-08-2010,Albury,6.3,12.9,0,1.557,,WNW,39,17,19,86,68,1018.7,1017.8,80,30,7,12,No,No,0,-0.923879533,0.382683432,-1,-1.84E-16
23-08-2010,Albury,4.1,12.8,0.2,1.678,,NW,17,6,7,91,61,1017.7,1012.6,80,80,6.4,12,No,Yes,0,0.382683432,-0.923879533,-0.923879533,0.382683432
24-08-2010,Albury,6.4,13.3,1.8,2.713,,WNW,67,19,22,90,55,1013.2,1010.3,80,80,9.4,11.7,Yes,Yes,1,-0.707106781,0.707106781,-0.382683432,0.923879533
25-08-2010,Albury,4.2,10.7,1.8,1.9,,WNW,65,13,24,87,65,1010.9,1005.5,80,80,5.4,10.1,Yes,Yes,1,-0.923879533,0.382683432,-0.382683432,0.923879533
26-08-2010,Albury,5.4,11.8,9.6,1.707,,NW,50,20,15,84,70,1003.1,1001,80,80,7.3,11.2,Yes,Yes,1,-0.382683432,0.923879533,-0.923879533,0.382683432
28-08-2010,Albury,0.9,14.4,0,1.442,,WSW,22,6,4,99,58,1024.4,1024,80,30,4.1,13.3,No,No,0,0.923879533,0.382683432,-1,-1.84E-16
29-08-2010,Albury,1.9,15.2,0,1.376,,WSW,15,2,6,85,57,1029.6,1027.2,50,70,7.1,14.1,No,No,0,-1,-1.84E-16,-0.707106781,0.707106781
01-09-2010,Albury,7.1,15.1,0,1.952,,NW,17,7,6,86,71,1015.8,1014.9,70,80,11.2,14.2,No,No,0,-0.382683432,-0.923879533,-0.707106781,-0.707106781
02-09-2010,Albury,10,16.8,0.8,2.153,,SSE,33,0,9,92,68,1016.5,1016,70,50,10.9,16.1,No,No,0,0,1,-1,-1.84E-16
04-09-2010,Albury,10.1,17.7,21.8,6.16,,N,70,24,24,96,87,1004.7,999,80,80,15.1,14.8,Yes,Yes,1,0.707106781,0.707106781,0,1
05-09-2010,Albury,9.8,14.2,20.8,3.122,,NNW,72,22,19,81,67,1011.7,1013.8,80,70,10.6,13.2,Yes,Yes,1,-0.707106781,0.707106781,-1,-1.84E-16
06-09-2010,Albury,6.8,12.8,2.4,1.645,,NW,50,11,13,89,64,1019.7,1018.7,80,60,9.5,12.5,Yes,Yes,1,-0.707106781,0.707106781,-1,-1.84E-16
09-09-2010,Albury,7.2,14.7,0,2.41,,ENE,39,7,11,76,90,1015.6,1009.7,80,80,11.1,11.9,No,Yes,0,0.707106781,-0.707106781,0.923879533,0.382683432
10-09-2010,Albury,8.1,14,24.8,2.561,,W,50,28,22,91,86,1004.5,1006,80,80,10.9,11,Yes,Yes,1,-0.923879533,0.382683432,-1,-1.84E-16
16-09-2010,Albury,7.5,13.4,0,3.279,,WSW,54,20,28,64,49,1019.2,1017,60,30,10.2,13.1,No,No,0,-1,-1.84E-16,-1,-1.84E-16
18-09-2010,Albury,3.3,13.9,0,2.591,,W,31,11,19,67,60,1021.8,1018.8,60,80,9.8,13.5,No,No,0,-0.923879533,0.382683432,-1,-1.84E-16
19-09-2010,Albury,2.4,16.4,0,2.33,,W,30,2,17,90,55,1022.7,1020.8,80,20,9,16.2,No,No,0,1,6.12E-17,-1,-1.84E-16
22-09-2010,Albury,8.6,20.1,0,3.536,,W,26,2,6,70,48,1025.8,1021.7,50,80,14.7,19.1,No,No,0,-1,-1.84E-16,0.707106781,-0.707106781
24-09-2010,Albury,3.7,19.1,0,2.279,,NE,33,2,17,96,61,1023.9,1020.7,80,20,9,18.3,No,No,0,1,6.12E-17,-0.923879533,0.382683432
12-10-2010,Albury,14.5,19.9,0.8,4.326,,NNE,31,7,19,91,66,1027.7,1023.9,80,80,14.7,19.5,No,Yes,0,0.923879533,-0.382683432,0.923879533,0.382683432
15-10-2010,Albury,13.8,18.6,22.2,7.272,,WNW,63,28,4,93,90,989.8,982.9,80,80,18.5,17.1,Yes,Yes,1,-0.382683432,0.923879533,0.707106781,0.707106781
17-10-2010,Albury,6.3,15.4,0,2.827,,WNW,35,15,17,77,56,1016.1,1016.3,70,80,9.5,14.7,No,No,0,-0.923879533,0.382683432,-0.707106781,0.707106781
18-10-2010,Albury,9.2,17.4,0,3.03,,W,39,2,20,74,50,1019.9,1019.4,70,10,12.5,17.1,No,No,0,-0.707106781,0.707106781,-0.923879533,0.382683432
23-10-2010,Albury,14.8,19,0.4,5.741,,W,28,6,15,81,77,1016.8,1016.8,80,50,17.4,17.2,No,Yes,0,-1,-1.84E-16,-0.707106781,0.707106781
25-10-2010,Albury,10.9,22.2,0,2.734,,WNW,22,4,11,77,47,1022.4,1018.5,40,10,14.6,20.8,No,No,0,0.382683432,-0.923879533,-0.923879533,0.382683432
30-10-2010,Albury,16,19.5,3.4,5.39,,NE,33,7,19,95,96,1010.7,1008.4,80,80,17.6,18.6,Yes,Yes,1,0.707106781,-0.707106781,0.923879533,0.382683432
31-10-2010,Albury,13.8,18.7,50.8,5.118,,NNW,52,17,22,78,67,1011.3,1012,80,80,15.5,17.6,Yes,Yes,1,0,1,-0.382683432,0.923879533
01-11-2010,Albury,10.2,18.9,1.2,2.586,,W,35,6,19,79,52,1016.5,1013.8,70,10,12.5,17.5,Yes,No,1,-1,-1.84E-16,-1,-1.84E-16
04-11-2010,Albury,10.1,18.8,0,3.8,,SSE,33,13,15,61,48,1020.8,1019,80,50,13.3,18.2,No,No,0,0.707106781,-0.707106781,1,6.12E-17
08-11-2010,Albury,14.7,24.7,2.2,5.895,,NW,31,11,20,71,64,1013.8,1014.7,70,40,19.4,23.4,Yes,No,1,0,1,-0.923879533,-0.382683432
13-11-2010,Albury,21.1,26.9,0,9.13,,ENE,61,13,24,63,78,1012.1,1011,70,30,24.4,24.8,No,Yes,0,1,6.12E-17,0.923879533,0.382683432
26-11-2010,Albury,17.9,24.2,4,3.884,,WSW,39,13,9,92,68,1018.1,1015.5,80,80,18.5,23.6,Yes,Yes,1,-0.382683432,0.923879533,0.923879533,0.382683432
29-11-2010,Albury,13.6,22.6,14.8,5.618,,SSE,43,20,22,69,51,1013.6,1012.7,50,20,16.6,21.7,Yes,Yes,1,0.707106781,-0.707106781,0.707106781,-0.707106781
04-12-2010,Albury,17.3,29.9,1.2,7.18,,WSW,44,2,17,65,48,1012.6,1009.3,10,60,22.5,28.6,Yes,No,1,-0.382683432,-0.923879533,-0.923879533,0.382683432
07-12-2010,Albury,21.3,29.8,0,11.832,,NNE,43,24,26,50,44,1011.5,1008.8,10,80,25.5,29,No,Yes,0,0.707106781,0.707106781,0.707106781,0.707106781
08-12-2010,Albury,20.3,29.7,3.2,6.17,,NNW,61,22,35,82,55,1009.4,1005,80,70,21.4,29.1,Yes,Yes,1,0.382683432,0.923879533,0.382683432,0.923879533
09-12-2010,Albury,18,26.7,25.6,7.377,,W,39,11,20,85,50,1009.1,1007.2,80,80,20.5,26,Yes,No,1,-1,-1.84E-16,-0.923879533,0.382683432
19-12-2010,Albury,10.4,18,3,5.458,,W,61,9,13,71,55,998.8,994.3,80,80,15,17.4,Yes,Yes,1,0.923879533,0.382683432,-0.382683432,0.923879533
20-12-2010,Albury,8.6,20.5,6.2,4.249,,WSW,52,20,22,79,50,1002.3,1004.3,70,80,10.8,18.6,Yes,Yes,1,-1,-1.84E-16,-0.923879533,-0.382683432
11-01-2011,Albury,21.6,26.4,1.4,4.668,,NE,37,13,15,81,87,1011.7,1009.4,80,80,22.5,23,Yes,Yes,1,0.707106781,-0.707106781,0.382683432,0.923879533
13-01-2011,Albury,22.1,30.6,14.2,6.535,,NE,41,6,28,86,59,1009.5,1006.5,80,80,24.4,29.5,Yes,Yes,1,0.923879533,-0.382683432,0.923879533,0.382683432
05-02-2011,Albury,20.4,23,99.2,8.443,,NW,28,11,4,97,95,1008.6,1007.3,50,80,22.5,22.5,Yes,Yes,1,0.707106781,0.707106781,-0.707106781,0.707106781
11-02-2011,Albury,19.8,24.8,39.8,6.658,,SW,54,15,9,98,94,1013.4,1011.5,80,80,20.4,22,Yes,Yes,1,0.707106781,0.707106781,-0.382683432,0.923879533
12-02-2011,Albury,18.7,28.5,28.2,10.661,,WNW,28,7,19,88,57,1014.2,1012.9,80,40,19.6,28.2,Yes,No,1,-1,-1.84E-16,-0.923879533,0.382683432
17-02-2011,Albury,18.9,29.2,5.8,7.312,,ESE,30,0,4,90,55,1012.9,1010.8,80,50,19.9,28.1,Yes,No,1,0,1,0.382683432,-0.923879533
18-02-2011,Albury,19.3,30.7,0,6.192,,ESE,52,13,15,68,51,1013.7,1010.3,10,10,22,30.4,No,Yes,0,0.707106781,-0.707106781,1,6.12E-17
20-02-2011,Albury,16.7,25.7,12.8,5.685,,WNW,43,13,26,80,50,1010.1,1009.7,80,50,19.4,25.2,Yes,No,1,-0.923879533,-0.382683432,-0.923879533,0.382683432
27-02-2011,Albury,19.6,24.8,0.2,5.446,,WNW,20,6,7,87,87,1009.9,1009,80,80,20.4,21.1,No,Yes,0,-0.382683432,-0.923879533,0.707106781,0.707106781
28-02-2011,Albury,17.9,30,11.8,4.786,,SE,20,7,11,85,55,1007.8,1003.7,40,70,20.4,28.5,Yes,No,1,0.382683432,-0.923879533,0.923879533,-0.382683432
10-03-2011,Albury,18.7,20.8,13.4,6.939,,N,22,9,13,92,95,1012.3,1011.9,80,80,19.8,19.6,Yes,Yes,1,0.923879533,0.382683432,0.923879533,0.382683432
18-03-2011,Albury,12.8,26.3,0,4.766,,SE,20,9,11,77,47,1015.4,1012.4,10,10,16.2,25.2,No,No,0,0.382683432,-0.923879533,0.382683432,-0.923879533
22-03-2011,Albury,18.6,26.8,0,6.153,,WNW,37,0,13,82,58,1001.4,1000.3,80,50,20.1,26,No,No,0,0,1,-0.923879533,0.382683432
23-03-2011,Albury,16.3,20.1,0,5.33,,W,37,15,22,76,63,1005.7,1005.3,80,80,16.4,18.4,No,Yes,0,-0.382683432,0.923879533,-0.923879533,0.382683432
24-03-2011,Albury,13.9,22,8,3.816,,WNW,44,13,19,90,64,1003.7,1003.8,80,30,15.7,20.7,Yes,No,1,-0.382683432,0.923879533,-0.923879533,0.382683432
25-03-2011,Albury,13.3,22.1,0,4.438,,WNW,43,17,17,77,49,1011.8,1012.6,30,80,14.9,20.9,No,No,0,-1,-1.84E-16,-0.923879533,-0.382683432
29-03-2011,Albury,11.5,25.7,0,3.517,,NE,26,0,11,86,52,1024,1020.2,80,80,14.8,24.3,No,No,0,0,1,0.923879533,0.382683432
30-03-2011,Albury,12.3,25.8,0,3.917,,SW,33,9,6,87,55,1018.7,1015.6,50,80,15.6,24.1,No,No,0,0.923879533,-0.382683432,-0.707106781,0.707106781
01-05-2011,Albury,8.7,20.4,0,2.513,,NE,15,0,9,81,66,1019.6,1016.3,40,80,12.8,19.5,No,No,0,0,1,1.22E-16,-1
03-05-2011,Albury,9,21.9,0,3.222,,SSE,28,0,0,74,46,1016.6,1014.5,50,10,14.6,21.6,No,No,0,0,1,0.707106781,-0.707106781
11-05-2011,Albury,3,11,3.6,2.705,,W,54,22,26,83,55,1010.6,1009,20,50,8,10.8,Yes,No,1,-0.923879533,0.382683432,-0.923879533,0.382683432
12-05-2011,Albury,0.2,10.1,0.4,1.696,,WSW,24,4,4,94,89,1015.3,1013.8,60,80,4.1,8.6,No,Yes,0,-0.382683432,-0.923879533,0.707106781,0.707106781
13-05-2011,Albury,3.8,14.1,5,1.456,,W,35,11,20,98,74,1015,1012.3,80,60,9,13.2,Yes,Yes,1,-0.923879533,0.382683432,-0.923879533,0.382683432
15-05-2011,Albury,-0.7,13.7,0,1.143,,W,15,0,9,95,57,1031.5,1029.9,80,50,3.3,12.3,No,No,0,0,1,-0.923879533,-0.382683432
16-05-2011,Albury,0.8,11.2,0,0.886,,W,20,4,7,99,74,1033,1030.5,80,80,4.2,10.9,No,No,0,0.707106781,-0.707106781,-1,-1.84E-16
22-05-2011,Albury,5.8,22,0,2.461,,ENE,46,0,20,94,53,1017,1009.3,60,60,10.2,20.4,No,Yes,0,0,1,0.707106781,0.707106781
23-05-2011,Albury,10.2,15,17.4,3.305,,WNW,44,19,20,88,85,1002.9,1000.5,80,80,13.2,14,Yes,Yes,1,0.382683432,0.923879533,-0.923879533,0.382683432
24-05-2011,Albury,8.9,15.6,3.6,2.009,,WNW,26,15,7,85,65,1007.8,1008.2,80,80,10,14.8,Yes,No,1,-0.923879533,-0.382683432,-0.923879533,0.382683432
27-05-2011,Albury,1.9,13.8,0,1.354,,W,17,2,11,99,65,1021.9,1020.6,70,10,6.1,12.8,No,No,0,0.707106781,0.707106781,-0.923879533,-0.382683432
04-06-2011,Albury,8.5,14.8,8.8,2.069,,W,24,9,11,95,72,1016.3,1015.6,80,10,10.9,13.8,Yes,No,1,-1,-1.84E-16,-0.923879533,0.382683432
05-06-2011,Albury,2.2,12,0,1.233,,N,28,0,15,98,75,1018.7,1014.7,80,20,6.7,11.5,No,Yes,0,0,1,0,1
08-06-2011,Albury,1.5,10.2,2.6,1.712,,WNW,37,13,22,89,63,1019.2,1017.3,80,80,3,9.7,Yes,No,1,-0.923879533,0.382683432,-1,-1.84E-16
18-06-2011,Albury,5.7,12.5,0.2,1.646,,NW,28,13,11,91,85,1015.1,1014.5,80,80,7.9,11.1,No,No,0,-0.923879533,0.382683432,-0.923879533,0.382683432
19-06-2011,Albury,3.3,11.8,0,1.1,,NW,20,0,7,99,92,1017.7,1015.2,80,80,7.6,11.4,No,Yes,0,0,1,0.382683432,0.923879533
20-06-2011,Albury,7.6,14.6,3.6,2.253,,N,46,6,19,86,67,1015.4,1010.8,70,80,10.4,14.1,Yes,Yes,1,0.382683432,0.923879533,0.382683432,0.923879533
21-06-2011,Albury,6.6,11.6,10.6,2.323,,NNW,65,11,28,93,58,1002,1003.9,80,20,6.8,10.3,Yes,No,1,-0.707106781,0.707106781,-0.923879533,0.382683432
22-06-2011,Albury,5.9,11.1,0.6,1.901,,NW,43,19,19,93,69,1013.3,1013.6,80,80,6.3,10.4,No,Yes,0,-0.923879533,0.382683432,-0.707106781,0.707106781
03-07-2011,Albury,2.9,14.8,0,1.069,,SE,48,6,7,98,80,1018.7,1014.3,80,70,6.3,12.8,No,Yes,0,0.923879533,-0.382683432,1.22E-16,-1
04-07-2011,Albury,6.3,14.8,15.4,4.011,,W,69,7,35,85,54,1013.2,1009.1,60,60,10.7,14.1,Yes,Yes,1,0,1,-0.707106781,0.707106781
06-07-2011,Albury,7,10.8,1.2,1.518,,NW,61,17,19,94,87,1010.8,1007.7,80,80,7.9,10,Yes,Yes,1,-0.707106781,0.707106781,-0.382683432,0.923879533
07-07-2011,Albury,6.8,11.2,4.4,2.468,,WNW,52,15,24,85,54,1013.9,1018.3,20,10,7.5,10.6,Yes,No,1,-0.923879533,0.382683432,-1,-1.84E-16
09-07-2011,Albury,4.3,9.2,4.2,1.288,,WNW,28,13,19,94,87,1022.2,1021.1,80,80,7.4,8.1,Yes,No,1,-0.923879533,0.382683432,-0.923879533,0.382683432
10-07-2011,Albury,6.4,11,0,1.956,,WNW,46,19,28,78,68,1017.7,1012.6,80,80,7,10.5,No,Yes,0,-0.382683432,0.923879533,-0.923879533,0.382683432
11-07-2011,Albury,4.7,11.8,6.6,1.454,,W,30,15,19,85,64,1022.2,1022.7,60,80,5.7,11.2,Yes,No,1,-0.923879533,0.382683432,-1,-1.84E-16
12-07-2011,Albury,5.7,10.5,0,1.383,,NW,28,0,19,83,64,1025.4,1023.4,80,70,7.7,9.8,No,No,0,0,1,-0.707106781,0.707106781
17-07-2011,Albury,5.3,11.1,0,1.506,,W,31,7,9,86,95,1024,1021.2,80,80,8.4,9.5,No,Yes,0,0.707106781,-0.707106781,0.382683432,-0.923879533
18-07-2011,Albury,8.4,11,8.8,1.849,,WNW,33,17,7,92,85,1018.8,1018.3,80,80,8.6,8.6,Yes,Yes,1,-1,-1.84E-16,0,1
20-07-2011,Albury,0.3,16.7,0.2,1.526,,SE,33,2,19,99,54,1021.5,1020.2,10,50,3.6,15.8,No,No,0,0.707106781,-0.707106781,0.707106781,-0.707106781
06-09-2011,Albury,10.8,18.8,5,7.768,,W,56,24,33,55,71,1014.9,1014.1,30,80,16.7,12.1,Yes,No,1,0,1,-1,-1.84E-16
09-09-2011,Albury,2.7,14,0,3.653,,S,57,20,30,70,47,1013.1,1010.6,80,80,8.4,13,No,No,0,-1,-1.84E-16,-0.923879533,-0.382683432
21-09-2011,Albury,1.7,18.2,3.6,2.377,,W,30,0,17,99,53,1022.6,1020.3,80,50,7.8,18,Yes,No,1,0,1,-0.923879533,0.382683432
28-09-2011,Albury,11.5,19.2,0.6,6.4,,WNW,83,9,19,69,93,1008.7,1004.9,40,80,16.9,14.3,No,Yes,0,0.923879533,-0.382683432,0.923879533,0.382683432
29-09-2011,Albury,10.7,12.3,28.4,3.583,,NW,59,30,20,84,89,996.3,996.2,30,80,11.2,10,Yes,Yes,1,-0.923879533,0.382683432,-0.923879533,0.382683432
30-09-2011,Albury,7.5,15.5,8.2,2.969,,NW,48,20,20,84,59,1006.1,1003.7,80,80,10.1,15.1,Yes,Yes,1,-0.707106781,0.707106781,-0.382683432,0.923879533
01-10-2011,Albury,8.2,13.5,3.8,1.653,,ENE,26,9,11,85,80,1005.8,1007.1,80,80,10.5,13,Yes,Yes,1,0.707106781,-0.707106781,-0.707106781,-0.707106781
09-10-2011,Albury,10.7,18.6,0,3.52,,WSW,46,13,28,89,57,1010.1,1007.4,80,50,12.6,18.4,No,Yes,0,-1,-1.84E-16,-0.923879533,0.382683432
25-10-2011,Albury,11.9,20.6,12.2,3.231,,SE,39,15,20,85,60,1010.8,1012.5,80,80,13,19.3,Yes,No,1,0.707106781,-0.707106781,0.382683432,-0.923879533
10-11-2011,Albury,13.9,22.8,34.8,7.071,,W,61,24,22,87,38,1011.7,1015.5,80,10,15.9,21.6,Yes,No,1,-0.923879533,0.382683432,-1,-1.84E-16
16-11-2011,Albury,16,22,0,5.99,,WSW,43,15,7,62,78,1018.3,1016.6,80,80,20.1,19.4,No,No,0,0.382683432,-0.923879533,-0.382683432,-0.923879533
19-11-2011,Albury,19.9,29.6,0,6.702,,WSW,33,13,19,72,62,1013.4,1008.4,80,70,21.9,26.5,No,No,0,0.382683432,-0.923879533,0.382683432,-0.923879533
29-11-2011,Albury,18.4,35.9,0,9.431,,W,59,9,22,68,22,1012.7,1007.1,10,10,22.5,34.8,No,Yes,0,1,6.12E-17,0,1
10-12-2011,Albury,17.8,25.1,0,7.75,,N,37,7,9,72,58,1009.7,1005.8,80,80,20.1,24.3,No,Yes,0,0.382683432,-0.923879533,0.923879533,-0.382683432
11-12-2011,Albury,15.8,28.3,12.2,4.98,,W,37,9,19,94,55,1004.3,1000.7,70,60,18.3,25.6,Yes,No,1,0.382683432,-0.923879533,-0.707106781,-0.707106781
19-12-2011,Albury,18.7,27.8,3.6,4.602,,NNE,44,15,19,84,47,1007.2,1005.3,80,70,20.7,25.9,Yes,No,1,0,1,-0.923879533,0.382683432
11-01-2012,Albury,12,19.5,0.4,6.275,,SW,69,22,39,85,34,1006.8,1008.6,80,30,13.5,18.9,No,Yes,0,-1,-1.84E-16,-0.923879533,-0.382683432
18-01-2012,Albury,16.1,30.7,0,6.205,,SW,31,9,15,64,55,1016.6,1014.7,60,70,21.2,25,No,No,0,0.923879533,-0.382683432,0.923879533,-0.382683432
27-01-2012,Albury,19.9,35.4,0,10.436,,NNE,39,17,9,50,29,1015.6,1011.3,10,10,24.7,33.6,No,No,0,0.707106781,-0.707106781,1,6.12E-17
30-01-2012,Albury,20.8,29.1,26.8,12.47,,WNW,48,24,28,92,69,995.3,995.4,70,80,22.6,27,Yes,Yes,1,-0.382683432,0.923879533,-0.382683432,0.923879533
09-02-2012,Albury,14.8,24.6,0,6.274,,ENE,26,6,11,61,57,1012.2,1010,40,20,19.6,22.8,No,Yes,0,1.22E-16,-1,0.923879533,-0.382683432
16-02-2012,Albury,16.9,28.3,0.4,4.515,,SE,30,7,13,83,63,1018,1017.2,80,80,18.4,23.6,No,No,0,0.923879533,0.382683432,0.382683432,-0.923879533
17-02-2012,Albury,17.6,31.3,0,5.865,,NNW,31,6,17,75,49,1015.7,1012.2,40,70,21,28.9,No,No,0,-0.382683432,-0.923879533,0.707106781,-0.707106781
20-02-2012,Albury,16.1,21.4,0,4.488,,SE,39,4,13,82,86,1013.2,1013.3,70,80,19,20.5,No,Yes,0,0.382683432,-0.923879533,-0.923879533,-0.382683432
26-02-2012,Albury,17.6,25.5,1.4,4.496,,NE,37,6,7,91,100,1018.3,1014.9,70,80,18.6,22,Yes,Yes,1,0.707106781,-0.707106781,1.22E-16,-1
27-02-2012,Albury,18.5,28,10.6,6.541,,NNE,31,13,11,88,67,1015.7,1013.2,80,80,21.9,26.9,Yes,Yes,1,0.382683432,0.923879533,0.707106781,0.707106781
01-03-2012,Albury,17.1,20.9,104.2,6.614,,SE,57,7,20,97,88,1002,1001.9,80,80,19.5,18.5,Yes,Yes,1,0,1,0.707106781,-0.707106781
02-03-2012,Albury,17,25.8,36.6,9.334,,SE,48,13,24,60,46,1010.9,1011.3,80,70,19.1,25.2,Yes,No,1,0.707106781,-0.707106781,0.707106781,-0.707106781
03-03-2012,Albury,18.8,19.6,0,6.598,,NNE,52,7,15,62,92,1014.2,1011.1,80,80,19.3,17.1,No,Yes,0,0.707106781,-0.707106781,0.923879533,-0.382683432
04-03-2012,Albury,16.7,24.8,66,41.098,,WSW,35,9,20,100,65,1009.3,1010.4,80,30,19.1,23.1,Yes,No,1,-0.923879533,0.382683432,-0.923879533,0.382683432
06-03-2012,Albury,12.4,26.2,0,5.948,,SE,43,0,9,79,50,1019,1017.3,70,40,16.7,24.8,No,No,0,0,1,0.923879533,-0.382683432
07-03-2012,Albury,15.8,23.2,0,6.871,,SE,52,22,30,49,42,1023.2,1020.2,10,70,17.7,22.3,No,No,0,0.707106781,-0.707106781,0.707106781,-0.707106781
